Time,Latitude,Longitude,Accuracy,Altitude,VerticalAccuracy,Velocity,Heading,DetectedActivties,UNKNOWN,STILL,TILTING,ON_FOOT,WALKING,RUNNING,IN_VEHICLE,ON_BICYCLE,IN_ROAD_VEHICLE,IN_RAIL_VEHICLE,IN_TWO_WHEELER_VEHICLE,IN_FOUR_WHEELER_VEHICLE
2021-12-03 07:37:19,-34.57062920,-58.43198930,35,9,13,,,0,,,,,,,,,,,,
2021-12-03 07:40:01,-34.57069740,-58.43182260,35,9,15,,,0,,,,,,,,,,,,
2021-12-03 07:42:02,-34.57064290,-58.43194140,35,9,13,,,0,,,,,,,,,,,,
2021-12-03 07:45:36,-34.57067500,-58.43188800,35,9,15,,,0,,,,,,,,,,,,
2021-12-03 08:20:23,-34.57075570,-58.43173420,35,8,13,,,0,,,,,,,,,,,,
2021-12-03 08:40:24,-34.57047120,-58.43236990,35,9,14,,,0,,,,,,,,,,,,
2021-12-03 12:29:07,-34.57063370,-58.43195100,54,9,16,,,0,,,,,,,,,,,,
2021-12-03 13:06:03,-34.57041230,-58.43243550,38,8,16,,,0,,,,,,,,,,,,
2021-12-03 13:08:47,-34.57132680,-58.43210240,35,7,15,,,0,,,,,,,,,,,,
2021-12-03 13:10:54,-34.57092550,-58.43217760,91,,,,,0,,,,,,,,,,,,
2021-12-03 13:11:38,-34.57317680,-58.43285680,32,8,3,4,141,0,,,,,,,,,,,,
2021-12-03 13:16:36,-34.57692220,-58.43194090,32,8,3,6,224,0,,,,,,,,,,,,
2021-12-03 13:17:50,-34.57673940,-58.43937270,111,,,,,0,,,,,,,,,,,,
2021-12-03 13:19:22,-34.57729580,-58.43906040,32,15,3,0,309,0,,,,,,,,,,,,
2021-12-03 13:22:50,-34.57638670,-58.44035080,39,16,2,,,0,,,,,,,,,,,,
2021-12-03 13:33:37,-34.57630700,-58.44032660,35,16,1,,,0,,,,,,,,,,,,
2021-12-03 13:55:48,-34.57669460,-58.44004840,35,16,2,,,0,,,,,,,,,,,,
2021-12-03 13:57:26,-34.57667520,-58.43958370,109,,,,,0,,,,,,,,,,,,
2021-12-03 13:58:02,-34.57937040,-58.43657220,48,9,3,5,,0,,,,,,,,,,,,
2021-12-03 14:00:05,-34.58304650,-58.43172190,48,1,7,4,133,0,,,,,,,,,,,,
2021-12-03 14:02:26,-34.57922390,-58.42738640,32,7,3,6,33,0,,,,,,,,,,,,
2021-12-03 14:04:50,-34.57318300,-58.42415830,32,5,3,9,23,0,,,,,,,,,,,,
2021-12-03 14:07:06,-34.56976830,-58.43220790,35,,,,,0,,,,,,,,,,,,
2021-12-03 14:10:01,-34.57062070,-58.43222010,35,7,2,,,0,,,,,,,,,,,,
2021-12-03 14:12:51,-34.57049510,-58.43245430,35,23,2,,,0,,,,,,,,,,,,
2021-12-03 14:16:15,-34.57072760,-58.43186340,35,23,2,,,0,,,,,,,,,,,,
2021-12-03 15:09:18,-34.57052530,-58.43246380,42,22,3,,,0,,,,,,,,,,,,
2021-12-03 15:15:23,-34.57006000,-58.43236530,35,7,3,,,0,,,,,,,,,,,,
2021-12-03 15:23:08,-34.57190000,-58.43268820,48,5,3,0,,0,,,,,,,,,,,,
2021-12-03 15:29:43,-34.57096440,-58.43189450,16,7,3,0,45,0,,,,,,,,,,,,
2021-12-03 15:31:40,-34.57034240,-58.43236610,48,21,3,,,0,,,,,,,,,,,,
2021-12-03 15:36:32,-34.57111890,-58.43227250,101,,,,,0,,,,,,,,,,,,
2021-12-03 15:36:42,-34.57354570,-58.43278040,96,23,10,,,0,,,,,,,,,,,,
2021-12-03 15:36:52,-34.57053990,-58.43241110,35,,,,,0,,,,,,,,,,,,
2021-12-03 15:39:45,-34.57059590,-58.43215650,87,22,3,,,0,,,,,,,,,,,,
2021-12-03 15:49:55,-34.57085140,-58.43170750,35,22,3,,,0,,,,,,,,,,,,
2021-12-03 16:00:49,-34.57103810,-58.43188030,35,7,4,,,0,,,,,,,,,,,,
2021-12-03 16:06:09,-34.57046890,-58.43241410,35,7,4,,,0,,,,,,,,,,,,
2021-12-03 16:13:49,-34.57116280,-58.43228480,59,6,4,,,0,,,,,,,,,,,,
2021-12-03 16:15:42,-34.57069990,-58.43192700,43,,,,,0,,,,,,,,,,,,
2021-12-03 16:19:23,-34.56514040,-58.43389690,32,8,3,10,305,0,,,,,,,,,,,,
2021-12-03 16:22:35,-34.55337570,-58.45064380,32,,,,,0,,,,,,,,,,,,
2021-12-03 16:25:09,-34.55407780,-58.44946250,48,6,3,1,50,0,,,,,,,,,,,,
2021-12-03 16:27:56,-34.55303360,-58.45068930,16,6,3,0,318,0,,,,,,,,,,,,
2021-12-03 16:29:08,-34.55108730,-58.45252360,32,,,,,0,,,,,,,,,,,,
2021-12-03 16:30:59,-34.55196470,-58.45174860,32,6,3,1,324,0,,,,,,,,,,,,
2021-12-03 16:33:22,-34.55105900,-58.45254860,32,6,3,2,324,0,,,,,,,,,,,,
2021-12-03 16:33:40,-34.55033640,-58.45316290,32,,,,,0,,,,,,,,,,,,
2021-12-03 16:35:22,-34.54787460,-58.45595500,16,6,3,10,316,0,,,,,,,,,,,,
2021-12-03 16:38:23,-34.53840140,-58.46526880,32,9,3,5,332,0,,,,,,,,,,,,
2021-12-03 16:40:25,-34.53127220,-58.46850740,16,8,11,0,342,0,,,,,,,,,,,,
2021-12-03 16:42:59,-34.52313020,-58.47303470,32,11,3,13,339,0,,,,,,,,,,,,
2021-12-03 16:45:35,-34.51460910,-58.47669190,32,10,3,14,340,0,,,,,,,,,,,,
2021-12-03 16:50:32,-34.51196800,-58.47998680,16,11,3,5,238,0,,,,,,,,,,,,
2021-12-03 16:53:19,-34.51460790,-58.48860110,32,22,3,3,338,0,,,,,,,,,,,,
2021-12-03 16:54:31,-34.51041510,-58.49101330,32,,,,,0,,,,,,,,,,,,
2021-12-03 16:56:54,-34.51028700,-58.49062000,40,28,2,,,0,,,,,,,,,,,,
2021-12-03 16:59:04,-34.51045010,-58.49102400,32,28,3,0,42,0,,,,,,,,,,,,
2021-12-03 17:06:00,-34.51080250,-58.49119900,35,27,1,,,0,,,,,,,,,,,,
2021-12-03 19:12:21,-34.51033710,-58.48837190,35,20,23,,,0,,,,,,,,,,,,
2021-12-03 19:14:32,-34.50952190,-58.48186210,32,16,3,4,60,0,,,,,,,,,,,,
2021-12-03 19:20:16,-34.50866930,-58.47937710,32,9,3,4,160,0,,,,,,,,,,,,
2021-12-03 19:22:53,-34.51384990,-58.47704580,32,8,3,9,159,0,,,,,,,,,,,,
2021-12-03 19:25:24,-34.52131430,-58.47383530,32,10,3,11,160,0,,,,,,,,,,,,
2021-12-03 19:27:46,-34.52680450,-58.47141810,32,15,19,10,159,0,,,,,,,,,,,,
2021-12-03 19:29:48,-34.53570990,-58.46694830,16,19,23,9,154,0,,,,,,,,,,,,
2021-12-03 19:32:24,-34.54524880,-58.45919780,32,7,3,12,134,0,,,,,,,,,,,,
2021-12-03 19:36:08,-34.55016760,-58.45339750,16,6,3,0,55,0,,,,,,,,,,,,
2021-12-03 19:38:56,-34.55463170,-58.44948780,16,6,3,8,144,0,,,,,,,,,,,,
2021-12-03 19:41:11,-34.56262150,-58.44083820,32,18,4,12,101,0,,,,,,,,,,,,
2021-12-03 19:44:09,-34.56981770,-58.43223520,32,,,,,0,,,,,,,,,,,,
2021-12-03 19:45:25,-34.57133130,-58.43243270,32,7,3,6,126,0,,,,,,,,,,,,
2021-12-03 19:48:48,-34.57071640,-58.43172880,35,6,2,,,0,,,,,,,,,,,,
2021-12-03 19:52:04,-34.57072360,-58.43176310,35,20,2,,,0,,,,,,,,,,,,
2021-12-03 19:55:55,-34.57034240,-58.43236610,48,20,2,,,0,,,,,,,,,,,,
2021-12-03 20:01:07,-34.57065350,-58.43198540,71,,,,,0,,,,,,,,,,,,
2021-12-03 20:03:21,-34.57703510,-58.42913720,16,7,3,0,186,0,,,,,,,,,,,,
2021-12-03 20:06:05,-34.58041920,-58.43195000,32,,,,,0,,,,,,,,,,,,
2021-12-03 20:10:18,-34.58038400,-58.43207980,32,9,3,0,286,0,,,,,,,,,,,,
2021-12-03 20:12:43,-34.57988490,-58.43251620,38,11,2,,,0,,,,,,,,,,,,
2021-12-03 21:24:55,-34.57989440,-58.43259210,40,26,3,,,0,,,,,,,,,,,,
2021-12-03 21:28:00,-34.58083650,-58.43142570,39,8,3,,,0,,,,,,,,,,,,
2021-12-03 21:30:39,-34.58099430,-58.43233040,35,8,3,,,0,,,,,,,,,,,,
2021-12-03 21:32:12,-34.58027880,-58.43254910,72,,,,,0,,,,,,,,,,,,
2021-12-03 21:35:30,-34.57792310,-58.42916640,32,8,3,7,222,0,,,,,,,,,,,,
2021-12-03 21:38:13,-34.57746760,-58.42815230,32,7,3,7,293,0,,,,,,,,,,,,
2021-12-03 21:40:59,-34.57066990,-58.43172570,32,,,,,0,,,,,,,,,,,,
2021-12-03 21:41:01,-34.57080960,-58.43217600,71,,,,,0,,,,,,,,,,,,
2021-12-03 21:49:33,-34.57063010,-58.43183110,35,2,2,,,0,,,,,,,,,,,,
2021-12-03 21:53:29,-34.57042780,-58.43307730,32,18,240,,,0,,,,,,,,,,,,
2021-12-03 21:55:52,-34.57101580,-58.43134230,32,9,7,,,0,,,,,,,,,,,,
2021-12-03 22:04:51,-34.57092610,-58.43153830,37,20,2,,,0,,,,,,,,,,,,
2021-12-03 22:17:44,-34.57049330,-58.43235670,35,9,14,,,0,,,,,,,,,,,,
2021-12-03 22:34:13,-34.57065050,-58.43198110,35,8,14,,,0,,,,,,,,,,,,
2021-12-03 22:39:24,-34.56991680,-58.43225800,12,6,3,0,81,0,,,,,,,,,,,,
2021-12-03 23:24:25,-34.57043240,-58.43170440,35,7,16,,,0,,,,,,,,,,,,
2021-12-03 23:27:17,-34.57077110,-58.43161100,35,8,11,,,0,,,,,,,,,,,,
2021-12-03 23:41:19,-34.57054440,-58.43234430,35,9,11,,,0,,,,,,,,,,,,
2021-12-03 23:55:34,-34.57054920,-58.43234580,35,9,13,,,0,,,,,,,,,,,,
2021-12-03 23:58:17,-34.57047260,-58.43237670,35,9,12,,,0,,,,,,,,,,,,
2021-12-04 00:43:26,-34.57081890,-58.43115990,48,12,3,,,0,,,,,,,,,,,,
2021-12-04 00:46:54,-34.57169030,-58.43241410,32,8,3,0,228,0,,,,,,,,,,,,
2021-12-04 01:07:15,-34.57075900,-58.43184640,32,13,16,,,0,,,,,,,,,,,,
2021-12-04 01:12:25,-34.57049720,-58.43237480,35,10,14,,,0,,,,,,,,,,,,
2021-12-04 01:24:32,-34.57047640,-58.43238190,35,8,16,,,0,,,,,,,,,,,,
2021-12-04 01:26:41,-34.57080960,-58.43217600,71,,,,,0,,,,,,,,,,,,
2021-12-04 01:27:45,-34.57102200,-58.43500650,48,6,10,,,0,,,,,,,,,,,,
2021-12-04 01:29:17,-34.56387590,-58.43699000,32,,,,,0,,,,,,,,,,,,
2021-12-04 01:32:30,-34.56371030,-58.43679670,32,7,3,0,204,0,,,,,,,,,,,,
2021-12-04 01:37:16,-34.56463160,-58.43532860,32,,,,,0,,,,,,,,,,,,
2021-12-04 01:39:19,-34.56999940,-58.42588660,16,5,3,11,124,0,,,,,,,,,,,,
2021-12-04 01:41:31,-34.57476360,-58.41563960,16,4,3,14,127,0,,,,,,,,,,,,
2021-12-04 01:43:31,-34.57896280,-58.40667580,16,8,3,11,133,0,,,,,,,,,,,,
2021-12-04 01:45:41,-34.58478200,-58.39194840,16,12,3,0,111,0,,,,,,,,,,,,
2021-12-04 01:48:02,-34.58796790,-58.39536170,16,19,3,9,214,0,,,,,,,,,,,,
2021-12-04 01:50:51,-34.59430940,-58.39713290,32,28,3,0,190,0,,,,,,,,,,,,
2021-12-04 01:54:28,-34.59482250,-58.39342550,32,24,8,0,96,0,,,,,,,,,,,,
2021-12-04 01:57:01,-34.58969880,-58.39437540,32,20,3,12,313,0,,,,,,,,,,,,
2021-12-04 02:00:05,-34.58342440,-58.40610680,8,13,3,10,271,0,,,,,,,,,,,,
2021-12-04 02:02:32,-34.58017350,-58.42268300,8,5,3,6,308,0,,,,,,,,,,,,
2021-12-04 02:05:29,-34.57314690,-58.43290580,32,,,,,0,,,,,,,,,,,,
2021-12-04 02:06:54,-34.57102290,-58.43185050,32,,,,,0,,,,,,,,,,,,
2021-12-04 02:06:55,-34.57055970,-58.43221380,57,,,,,0,,,,,,,,,,,,
2021-12-04 02:09:34,-34.57068310,-58.43181770,35,19,2,,,0,,,,,,,,,,,,
2021-12-04 02:13:31,-34.57064700,-58.43200650,35,22,2,,,0,,,,,,,,,,,,
2021-12-04 03:27:32,-34.57053120,-58.43234800,35,21,3,,,0,,,,,,,,,,,,
2021-12-04 03:32:32,-34.57070790,-58.43176380,35,19,3,,,0,,,,,,,,,,,,
2021-12-04 03:38:19,-34.57062680,-58.43199430,35,22,3,,,0,,,,,,,,,,,,
2021-12-04 03:41:37,-34.57008980,-58.43255590,24,6,3,0,,0,,,,,,,,,,,,
2021-12-04 03:44:02,-34.57093050,-58.43305030,35,8,3,,,0,,,,,,,,,,,,
2021-12-04 03:48:11,-34.57077560,-58.43173130,26,,,,,0,,,,,,,,,,,,
2021-12-04 03:48:13,-34.57208910,-58.43329170,16,,,,,0,,,,,,,,,,,,
2021-12-04 03:52:47,-34.57184830,-58.43319730,16,8,3,0,349,0,,,,,,,,,,,,
2021-12-04 03:55:52,-34.57119820,-58.43217900,8,7,3,0,176,0,,,,,,,,,,,,
2021-12-04 03:58:01,-34.57032620,-58.43143740,6,6,3,0,50,0,,,,,,,,,,,,
2021-12-04 04:03:37,-34.57126740,-58.43240680,107,,,,,0,,,,,,,,,,,,
2021-12-04 04:03:38,-34.56931750,-58.43198160,32,,,,,0,,,,,,,,,,,,
2021-12-04 04:03:40,-34.57060300,-58.43198140,76,,,,,0,,,,,,,,,,,,
2021-12-04 04:03:54,-34.56928150,-58.43193800,16,6,3,1,24,0,,,,,,,,,,,,
2021-12-04 04:08:12,-34.56947360,-58.43233010,32,6,3,0,286,0,,,,,,,,,,,,
2021-12-04 04:14:45,-34.57069230,-58.43179100,68,14,2,,,0,,,,,,,,,,,,
2021-12-04 04:17:34,-34.57065920,-58.43200370,35,20,3,,,0,,,,,,,,,,,,
2021-12-04 04:51:18,-34.57071280,-58.43176480,35,23,4,,,0,,,,,,,,,,,,
2021-12-04 05:31:25,-34.57056060,-58.43225940,35,23,5,,,0,,,,,,,,,,,,
2021-12-04 05:34:08,-34.57064430,-58.43204470,35,23,5,,,0,,,,,,,,,,,,
2021-12-04 05:41:18,-34.57064390,-58.43195720,35,24,2,,,0,,,,,,,,,,,,
2021-12-04 07:28:37,-34.57056840,-58.43226270,35,26,7,,,0,,,,,,,,,,,,
2021-12-04 15:16:31,-34.57059270,-58.43214480,76,9,14,,,0,,,,,,,,,,,,
2021-12-04 16:01:05,-34.57049260,-58.43236680,35,9,12,,,0,,,,,,,,,,,,
2021-12-04 16:03:23,-34.57081020,-58.43166470,35,8,16,,,0,,,,,,,,,,,,
2021-12-04 16:12:31,-34.57065710,-58.43207100,35,9,12,,,0,,,,,,,,,,,,
2021-12-04 16:19:27,-34.57074420,-58.43183340,35,9,14,,,0,,,,,,,,,,,,
2021-12-04 16:22:20,-34.57069670,-58.43207040,35,11,10,,,0,,,,,,,,,,,,
2021-12-04 17:07:20,-34.57074990,-58.43172380,35,9,12,,,0,,,,,,,,,,,,
2021-12-04 18:06:54,-34.57076770,-58.43176280,35,9,13,,,0,,,,,,,,,,,,
2021-12-04 19:28:55,-34.57085240,-58.43156340,35,8,15,,,0,,,,,,,,,,,,
2021-12-04 19:39:47,-34.57078120,-58.43172290,35,9,5,,,0,,,,,,,,,,,,
2021-12-04 20:24:42,-34.57052890,-58.43231920,35,9,12,,,0,,,,,,,,,,,,
2021-12-04 20:32:00,-34.57078330,-58.43170410,35,7,15,,,0,,,,,,,,,,,,
2021-12-04 20:59:56,-34.57223510,-58.43409300,48,7,8,,,0,,,,,,,,,,,,
2021-12-04 21:04:24,-34.57164520,-58.43219480,32,7,3,0,143,0,,,,,,,,,,,,
2021-12-04 21:09:06,-34.57009790,-58.43240830,35,9,16,,,0,,,,,,,,,,,,
2021-12-04 21:55:10,-34.57071990,-58.43173210,35,7,18,,,0,,,,,,,,,,,,
2021-12-04 22:33:52,-34.57047610,-58.43237290,35,9,13,,,0,,,,,,,,,,,,
2021-12-04 23:19:38,-34.57069530,-58.43180300,35,8,11,,,0,,,,,,,,,,,,
2021-12-05 00:10:39,-34.57016000,-58.43223800,51,7,13,,,0,,,,,,,,,,,,
2021-12-05 00:14:53,-34.57013950,-58.43234540,48,7,16,,,0,,,,,,,,,,,,
2021-12-05 00:17:33,-34.57068500,-58.43180090,35,9,12,,,0,,,,,,,,,,,,
2021-12-05 00:57:37,-34.57053930,-58.43228230,35,10,11,,,0,,,,,,,,,,,,
2021-12-05 02:39:04,-34.57080720,-58.43168910,35,8,14,,,0,,,,,,,,,,,,
2021-12-05 02:44:20,-34.57072220,-58.43187090,35,9,7,,,0,,,,,,,,,,,,
2021-12-05 02:54:16,-34.57045700,-58.43171310,45,7,14,,,0,,,,,,,,,,,,
2021-12-05 02:56:41,-34.57011010,-58.43227120,35,7,13,,,0,,,,,,,,,,,,
2021-12-05 02:58:55,-34.57051840,-58.43282520,35,8,19,,,0,,,,,,,,,,,,
2021-12-05 03:01:14,-34.57116610,-58.43274540,35,8,14,,,0,,,,,,,,,,,,
2021-12-05 03:03:44,-34.57064760,-58.43189420,35,15,18,,,0,,,,,,,,,,,,
2021-12-05 03:08:33,-34.56984780,-58.43099980,8,6,3,0,59,0,,,,,,,,,,,,
2021-12-05 03:12:43,-34.57076030,-58.43174240,16,6,3,0,206,0,,,,,,,,,,,,
2021-12-05 03:19:57,-34.57053630,-58.43232390,35,9,13,,,0,,,,,,,,,,,,
2021-12-05 03:22:22,-34.57050920,-58.43243540,35,9,14,,,0,,,,,,,,,,,,
2021-12-05 03:25:07,-34.57052140,-58.43234140,35,9,13,,,0,,,,,,,,,,,,
2021-12-05 04:33:06,-34.57058690,-58.43219470,41,8,14,,,0,,,,,,,,,,,,
2021-12-05 04:42:50,-34.57069220,-58.43194660,35,10,12,,,0,,,,,,,,,,,,
2021-12-05 04:58:44,-34.57080830,-58.43167840,35,8,15,,,0,,,,,,,,,,,,
2021-12-05 11:18:03,-34.57051940,-58.43234910,60,9,13,,,0,,,,,,,,,,,,
2021-12-05 14:00:58,-34.57183620,-58.43257250,35,9,22,,,0,,,,,,,,,,,,
2021-12-05 14:07:42,-34.57089150,-58.43180180,35,7,17,,,0,,,,,,,,,,,,
2021-12-05 14:36:56,-34.57006540,-58.43238440,61,7,18,,,0,,,,,,,,,,,,
2021-12-05 16:02:40,-34.57069130,-58.43173260,35,7,22,,,0,,,,,,,,,,,,
2021-12-05 16:23:48,-34.57063470,-58.43198820,35,9,14,,,0,,,,,,,,,,,,
2021-12-05 16:48:04,-34.57140380,-58.43224870,35,8,18,,,0,,,,,,,,,,,,
2021-12-05 16:50:23,-34.57184460,-58.43166350,32,5,3,0,,0,,,,,,,,,,,,
2021-12-05 16:56:48,-34.57060300,-58.43198140,76,,,,,0,,,,,,,,,,,,
2021-12-05 16:56:49,-34.57271130,-58.43007980,16,,,,,0,,,,,,,,,,,,
2021-12-05 17:01:25,-34.57270780,-58.43013730,16,7,3,0,290,0,,,,,,,,,,,,
2021-12-05 18:21:58,-34.57201060,-58.42963990,35,7,18,,,0,,,,,,,,,,,,
2021-12-05 18:25:10,-34.57256720,-58.43009220,30,,,,,0,,,,,,,,,,,,
2021-12-05 18:25:55,-34.57060880,-58.43213840,51,,,,,0,,,,,,,,,,,,
2021-12-05 18:27:16,-34.57063190,-58.43156790,8,6,3,0,312,0,,,,,,,,,,,,
2021-12-05 18:30:03,-34.57064720,-58.43190690,35,9,16,,,0,,,,,,,,,,,,
2021-12-05 18:57:32,-34.57056030,-58.43211500,40,,,,,0,,,,,,,,,,,,
2021-12-05 18:58:12,-34.57248170,-58.43318160,35,8,20,,,0,,,,,,,,,,,,
2021-12-05 19:00:17,-34.56828430,-58.43736520,16,11,3,15,332,0,,,,,,,,,,,,
2021-12-05 19:02:56,-34.55907140,-58.44608840,65,,,,,0,,,,,,,,,,,,
2021-12-05 19:07:16,-34.55877300,-58.44581130,35,7,22,,,0,,,,,,,,,,,,
2021-12-05 19:15:31,-34.55902820,-58.44545180,107,,,,,0,,,,,,,,,,,,
2021-12-05 19:16:35,-34.56277890,-58.43931050,24,7,30,,,0,,,,,,,,,,,,
2021-12-05 19:18:52,-34.56607000,-58.43251410,32,7,3,,,0,,,,,,,,,,,,
2021-12-05 19:20:07,-34.57063640,-58.43185900,50,,,,,0,,,,,,,,,,,,
2021-12-05 19:21:10,-34.57093060,-58.43311320,32,7,3,2,142,0,,,,,,,,,,,,
2021-12-05 19:24:58,-34.57049080,-58.43243450,41,9,16,,,0,,,,,,,,,,,,
2021-12-05 19:28:41,-34.57149900,-58.43176030,32,7,3,0,27,0,,,,,,,,,,,,
2021-12-05 19:31:35,-34.57058620,-58.43173090,32,6,3,0,205,0,,,,,,,,,,,,
2021-12-05 19:33:35,-34.56988900,-58.43228900,35,9,18,,,0,,,,,,,,,,,,
2021-12-05 19:39:46,-34.57087820,-58.43176070,45,12,28,,,0,,,,,,,,,,,,
2021-12-05 21:07:07,-34.57053770,-58.43238120,35,10,7,,,0,,,,,,,,,,,,
2021-12-05 23:40:19,-34.57123450,-58.43204140,35,8,17,,,0,,,,,,,,,,,,
2021-12-05 23:44:52,-34.57063630,-58.43160300,35,7,17,,,0,,,,,,,,,,,,
2021-12-05 23:53:33,-34.57055800,-58.43229460,35,9,14,,,0,,,,,,,,,,,,
2021-12-06 01:34:10,-34.57089400,-58.43315600,37,8,16,,,0,,,,,,,,,,,,
2021-12-06 01:39:18,-34.57249770,-58.43291080,32,,,,,0,,,,,,,,,,,,
2021-12-06 01:43:56,-34.57221180,-58.43277490,32,8,3,0,21,0,,,,,,,,,,,,
2021-12-06 01:47:28,-34.57060200,-58.43154930,16,6,3,0,22,0,,,,,,,,,,,,
2021-12-06 02:11:03,-34.57052830,-58.43230440,35,9,14,,,0,,,,,,,,,,,,
2021-12-06 02:21:08,-34.57077920,-58.43171630,35,9,23,,,0,,,,,,,,,,,,
2021-12-06 03:21:01,-34.57054570,-58.43240440,35,14,2,,,0,,,,,,,,,,,,
2021-12-06 03:27:37,-34.57051570,-58.43242800,35,9,16,,,0,,,,,,,,,,,,
2021-12-06 13:40:05,-34.57074260,-58.43192970,35,9,7,,,0,,,,,,,,,,,,
2021-12-06 14:26:24,-34.57011220,-58.43235270,35,7,8,,,0,,,,,,,,,,,,
2021-12-06 14:51:15,-34.57085990,-58.43318410,51,8,13,,,0,,,,,,,,,,,,
2021-12-06 15:30:14,-34.57061050,-58.43211630,35,9,14,,,0,,,,,,,,,,,,
2021-12-06 15:47:56,-34.56936150,-58.43363210,24,7,3,,,0,,,,,,,,,,,,
2021-12-06 15:48:02,-34.57077950,-58.43228350,85,,,,,0,,,,,,,,,,,,
2021-12-06 15:48:33,-34.56787570,-58.43371330,88,,,,,0,,,,,,,,,,,,
2021-12-06 15:50:02,-34.56802370,-58.43383760,16,8,3,1,27,0,,,,,,,,,,,,
2021-12-06 15:52:05,-34.56725300,-58.43317850,35,8,21,,,0,,,,,,,,,,,,
2021-12-06 15:59:49,-34.56824200,-58.43398520,16,8,3,0,255,0,,,,,,,,,,,,
2021-12-06 16:02:51,-34.57009130,-58.43234160,35,,,,,0,,,,,,,,,,,,
2021-12-06 16:07:24,-34.57011590,-58.43230100,48,19,5,,,0,,,,,,,,,,,,
2021-12-06 16:28:42,-34.57013580,-58.43229050,46,,,,,0,,,,,,,,,,,,
2021-12-06 16:29:28,-34.57169130,-58.43119660,32,,,,,0,,,,,,,,,,,,
2021-12-06 16:30:36,-34.57239060,-58.43061830,35,7,19,,,0,,,,,,,,,,,,
2021-12-06 16:33:13,-34.57200410,-58.43102090,16,7,3,0,41,0,,,,,,,,,,,,
2021-12-06 16:44:05,-34.57048230,-58.43150230,35,7,19,,,0,,,,,,,,,,,,
2021-12-06 18:47:21,-34.57054840,-58.43227790,35,9,12,,,0,,,,,,,,,,,,
2021-12-06 18:56:19,-34.56961690,-58.43293570,35,7,16,,,0,,,,,,,,,,,,
2021-12-06 18:56:50,-34.57090080,-58.43165390,79,,,,,0,,,,,,,,,,,,
2021-12-06 18:57:59,-34.56794440,-58.43591140,105,,,,,0,,,,,,,,,,,,
2021-12-06 18:58:29,-34.56916980,-58.43398610,64,5,3,1,,0,,,,,,,,,,,,
2021-12-06 19:01:05,-34.56849190,-58.43494770,32,8,3,0,322,0,,,,,,,,,,,,
2021-12-06 19:04:33,-34.56787960,-58.43601520,32,9,3,0,111,0,,,,,,,,,,,,
2021-12-06 20:19:07,-34.56800770,-58.43588080,35,9,20,,,0,,,,,,,,,,,,
2021-12-06 20:21:49,-34.56794440,-58.43591140,105,,,,,0,,,,,,,,,,,,
2021-12-06 20:21:50,-34.57071330,-58.43181510,35,,,,,0,,,,,,,,,,,,
2021-12-06 20:21:52,-34.57061730,-58.43202090,71,,,,,0,,,,,,,,,,,,
2021-12-06 20:24:31,-34.57027950,-58.43206140,16,6,3,0,115,0,,,,,,,,,,,,
2021-12-06 21:00:24,-34.57080070,-58.43164360,35,8,16,,,0,,,,,,,,,,,,
2021-12-06 21:15:51,-34.57053600,-58.43236380,35,9,4,,,0,,,,,,,,,,,,
2021-12-06 22:38:03,-34.57052600,-58.43234920,35,10,16,,,0,,,,,,,,,,,,
2021-12-06 23:30:24,-34.57051820,-58.43234650,82,9,15,,,0,,,,,,,,,,,,
2021-12-07 00:34:33,-34.57051810,-58.43235210,35,9,7,,,0,,,,,,,,,,,,
2021-12-07 01:33:37,-34.57059380,-58.43146500,35,8,12,,,0,,,,,,,,,,,,
2021-12-07 01:37:52,-34.57152930,-58.43231640,35,8,15,,,0,,,,,,,,,,,,
2021-12-07 01:40:44,-34.57233490,-58.43293670,35,8,17,,,0,,,,,,,,,,,,
2021-12-07 01:46:18,-34.57129710,-58.43235730,16,7,3,0,4,0,,,,,,,,,,,,
2021-12-07 01:48:39,-34.57039720,-58.43148670,16,6,3,0,165,0,,,,,,,,,,,,
2021-12-07 03:16:54,-34.57058200,-58.43216460,37,9,15,,,0,,,,,,,,,,,,
2021-12-07 06:38:04,-34.57077990,-58.43168800,35,8,19,,,0,,,,,,,,,,,,
2021-12-07 10:32:44,-34.57048600,-58.43236860,35,9,15,,,0,,,,,,,,,,,,
2021-12-07 12:02:49,-34.57074880,-58.43154890,35,8,18,,,0,,,,,,,,,,,,
2021-12-07 12:29:51,-34.57050580,-58.43240560,35,8,11,,,0,,,,,,,,,,,,
2021-12-07 12:31:35,-34.57061730,-58.43202090,71,,,,,0,,,,,,,,,,,,
2021-12-07 12:34:15,-34.57254640,-58.42389490,16,5,3,8,23,0,,,,,,,,,,,,
2021-12-07 12:36:31,-34.57187120,-58.42143980,32,6,3,1,108,0,,,,,,,,,,,,
2021-12-07 12:39:59,-34.57951680,-58.41480300,40,,,,,0,,,,,,,,,,,,
2021-12-07 12:41:29,-34.58045470,-58.41467960,32,8,3,1,289,0,,,,,,,,,,,,
2021-12-07 12:44:33,-34.57945000,-58.41500590,35,9,2,,,0,,,,,,,,,,,,
2021-12-07 12:47:23,-34.58006090,-58.41493100,32,7,3,,,0,,,,,,,,,,,,
2021-12-07 14:20:26,-34.57993200,-58.41407370,35,10,3,,,0,,,,,,,,,,,,
2021-12-07 14:26:19,-34.58004820,-58.41488890,90,,,,,0,,,,,,,,,,,,
